ntsb_no,aircraft_key,ev_date,ev_month,ev_weekday,latitude,longitude,ev_city,ev_state,ev_country,inj_tot_f,inj_tot_s,ev_highest_injury,damage,far_part,acft_category,type_fly,CICTTEvent,CICTTPhase
CEN16LA316,1,8/9/2016,8,Tuesday,412153N,0940127W,Winterset,IA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
CEN16FA315,1,8/9/2016,8,Tuesday,333403N,0963439W,Howe,TX,USA,1,1,FATL,SUBS,091 ,HELI,INST,LOC-I,EMG
CEN16CA317,1,8/9/2016,8,Tuesday,393425N,0863705W,Eminence,IN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,USOS,LDG
DCA16CA211,1,8/9/2016,8,Tuesday,403824N,0734648W,New York,NY,USA,0,0,NONE,SUBS,121 ,AIR ,,RAMP,STD
CEN16CA319,1,8/9/2016,8,Tuesday,323955N,0970538W,Arlington,TX,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-I,LDG
GAA16CA427,1,8/10/2016,8,Wednesday,424148N,0785455W,Hamburg,NY,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,USOS,LDG
GAA16CA433,1,8/11/2016,8,Thursday,353010N,0921153W,Quitman,AR,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
ERA16FA288,1,8/12/2016,8,Friday,381546N,0772711W,Fredericksburg,VA,USA,6,0,FATL,SUBS,091 ,AIR ,PERS,LOC-I,ICL
WPR16LA165,1,8/12/2016,8,Friday,390304N,1115122W,Gunnison,UT,USA,0,0,NONE,SUBS,137 ,HELI,AAPL,SCF-PP,MNV
GAA16CA428,1,8/12/2016,8,Friday,400805N,1194403W,Reno,NV,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,OTHR,MNV
GAA16CA431,1,8/12/2016,8,Friday,453217N,1225652W,Hillsboro,OR,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
ANC16LA059,1,8/12/2016,8,Friday,613002N,1494021W,Wasilla,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
ANC16FA057,1,8/13/2016,8,Saturday,612514N,1492942W,Chugiak,AK,USA,1,0,FATL,DEST,091 ,AIR ,PERS,SCF-PP,ICL
GAA16CA429,1,8/13/2016,8,Saturday,452126N,1171512W,Joseph,OR,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
ERA16LA293,1,8/13/2016,8,Saturday,404919N,0725201W,Shirley,NY,USA,0,0,NONE,SUBS,091 ,AIR ,INST,SCF-NP,ENR
GAA16CA454,1,8/13/2016,8,Saturday,261136N,0800951W,Fort Lauderdale,FL,USA,0,0,NONE,MINR,091 ,AIR ,POSI,GCOL,STD
GAA16CA454,2,8/13/2016,8,Saturday,261136N,0800951W,Fort Lauderdale,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,GCOL,STD
ERA16FA289,1,8/14/2016,8,Sunday,331322N,0873559W,Northport,AL,USA,6,0,FATL,SUBS,091 ,AIR ,PERS,FUEL,ENR
GAA16CA430,1,8/14/2016,8,Sunday,342905N,1174935W,Llano,CA,USA,0,0,NONE,SUBS,091 ,GLI ,PERS,SCF-NP,TOF
CEN16LA324,1,8/14/2016,8,Sunday,450860N,0930701W,Lino Lakes,MN,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,TOF
GAA16CA473,1,8/14/2016,8,Sunday,385026N,0920009W,Fulton,MO,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
GAA16CA432,1,8/15/2016,8,Monday,440205N,0710735W,North Conway,NH,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,ENR
GAA16CA436,1,8/16/2016,8,Tuesday,594803N,1515046W,Anchor Point,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,OTHR,LDG
ERA16CA294,1,8/17/2016,8,Wednesday,331841N,0844611W,Newnan,GA,USA,0,0,NONE,SUBS,091 ,AIR ,INST,USOS,LDG
GAA16CA434,1,8/17/2016,8,Wednesday,611545N,1493917W,Anchorage,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
GAA16CA437,1,8/17/2016,8,Wednesday,443926N,0934644W,Belle Plaine,MN,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-G,TOF
GAA16CA441,1,8/17/2016,8,Wednesday,401414N,0810039W,Cadiz,OH,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
GAA16CA455,1,8/17/2016,8,Wednesday,614219N,1570901W,Sleetmute,AK,USA,0,0,NONE,SUBS,091 ,AIR ,BUS ,ARC,LDG
GAA16CA439,1,8/18/2016,8,Thursday,300436N,0915656W,Broussard,LA,USA,0,0,NONE,SUBS,091 ,HELI,BUS ,ARC,LDG
CEN16LA326,1,8/19/2016,8,Friday,441302N,0960438W,Ruthton,MN,USA,1,0,FATL,DEST,137 ,AIR ,AAPL,LALT,MNV
CEN16FA328,1,8/19/2016,8,Friday,374442N,1060133W,Center,CO,USA,1,0,FATL,DEST,137 ,AIR ,AAPL,LOC-I,MNV
ERA16LA295,1,8/19/2016,8,Friday,260136N,0803534W,Hollywood,FL,USA,0,0,NONE,SUBS,091 ,AIR ,INST,SCF-PP,MNV
GAA16CA440,1,8/19/2016,8,Friday,611701N,1482646W,Palmer,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
GAA16CA443,1,8/19/2016,8,Friday,420928N,1214404W,Klamath Falls,OR,USA,0,0,NONE,SUBS,PUBU,AIR ,PUBS,ARC,LDG
ERA16LA300,1,8/19/2016,8,Friday,423126N,0712930W,Littleton,MA,USA,0,0,NONE,SUBS,091 ,AIR ,INST,SCF-PP,ENR
ERA16LA296,1,8/20/2016,8,Saturday,425432N,0771931W,Canandaigua,NY,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-NP,LDG
GAA16CA442,1,8/20/2016,8,Saturday,611503N,1494834W,Anchorage,AK,USA,0,0,NONE,SUBS,091 ,AIR ,INST,RAMP,TXI
ERA16LA305,1,8/20/2016,8,Saturday,285036N,0813748W,Eustis,FL,USA,0,0,NONE,SUBS,091 ,WSFT,PERS,SCF-PP,TOF
GAA16CA438,1,8/21/2016,8,Sunday,350348N,0863347W,Fayetteville,TN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
GAA16CA446,1,8/21/2016,8,Sunday,433828N,1163805W,Caldwell,ID,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
GAA16CA448,1,8/21/2016,8,Sunday,253843N,0802558W,Miami,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
GAA16CA497,1,8/22/2016,8,Monday,310915N,0812332W,Brunswick,GA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,TOF
GAA16CA445,1,8/23/2016,8,Tuesday,591241N,1513318W,Nanwalek,AK,USA,0,0,NONE,SUBS,135 ,AIR ,,ARC,LDG
GAA16CA447,1,8/23/2016,8,Tuesday,411436N,0765529W,Williamsport,PA,USA,0,0,NONE,SUBS,091 ,AIR ,INST,GCOL,TXI
GAA16CA452,1,8/23/2016,8,Tuesday,464352N,1204158W,Naches,WA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
ANC16CA058,1,8/24/2016,8,Wednesday,603151N,1501531W,Sterling,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,ENR
ERA16FA297,1,8/24/2016,8,Wednesday,272910N,0811660W,Sebring,FL,USA,1,0,FATL,DEST,091 ,AIR ,PERS,CFIT,ENR
CEN16FA331,1,8/24/2016,8,Wednesday,375336N,1074960W,Telluride,CO,USA,2,0,FATL,SUBS,091 ,GLI ,BUS ,OTHR,ENR
GAA16CA450,1,8/24/2016,8,Wednesday,355912N,1134903W,Peach Springs,AZ,USA,0,0,NONE,SUBS,135 ,HELI,,OTHR,MNV
GAA16CA453,1,8/24/2016,8,Wednesday,412244N,0795126W,Franklin,PA,USA,0,0,NONE,SUBS,091 ,AIR ,INST,OTHR,LDG
CEN16LA336,1,8/24/2016,8,Wednesday,335920N,0982931W,Wichita Falls,TX,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
WPR16LA174,1,8/24/2016,8,Wednesday,442941N,1231727W,Corvallis,OR,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,TXI
GAA16CA502,1,8/24/2016,8,Wednesday,295733N,0812023W,St. Augustine,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
CEN16FA333,1,8/25/2016,8,Thursday,393258N,0872209W,Terre Haute,IN,USA,1,1,FATL,SUBS,091 ,AIR ,PERS,CTOL,APR
GAA16CA451,1,8/25/2016,8,Thursday,315749N,0834657W,Cordele,GA,USA,0,0,NONE,SUBS,137 ,AIR ,AAPL,OTHR,UNK
CEN16WA337,1,8/25/2016,8,Thursday,491910N,0082552E,Speyer,FN,GE,1,0,FATL,SUBS,NUSN,AIR ,,UNK,UNK
GAA16CA458,1,8/25/2016,8,Thursday,651600N,1451360W,Central,AK,USA,0,0,NONE,SUBS,135 ,AIR ,,ARC,LDG
ERA16WA310,1,8/25/2016,8,Thursday,252820N,0764129W,Eleuthera,FN,BF,0,0,NONE,SUBS,NUSN,AIR ,,RE,TOF
CEN16LA348,1,8/25/2016,8,Thursday,385824N,1044912W,Colorado Springs,CO,USA,0,0,NONE,SUBS,091 ,AIR ,GLDT,LOC-G,LDG
CEN16CA360,1,8/25/2016,8,Thursday,400026N,0862626W,Lebanon,IN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
WPR16LA168,1,8/26/2016,8,Friday,194435N,1560158W,Kailua/Kona,HI,USA,0,0,NONE,SUBS,091 ,HELI,PERS,LOC-G,LDG
CEN16CA359,1,8/26/2016,8,Friday,335920N,0982931W,Wichita Falls,TX,USA,0,0,NONE,SUBS,091 ,AIR ,FLTS,SCF-NP,TOF
WPR16FA169,1,8/27/2016,8,Saturday,444009N,1210912W,Madras,OR,USA,1,0,FATL,DEST,091 ,AIR ,ASHO,LALT,MNV
DCA16FA217,1,8/27/2016,8,Saturday,,,Pensacola,FL,USA,0,0,NONE,SUBS,121 ,AIR ,,SCF-PP,ENR
CEN16LA338,1,8/27/2016,8,Saturday,300342N,0900139W,New Orleans,LA,USA,2,0,FATL,SUBS,091 ,AIR ,BUS ,CFIT,APR
GAA16CA456,1,8/27/2016,8,Saturday,604627N,1515355W,Kenai,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
ERA16CA304,1,8/27/2016,8,Saturday,440000N,0700000W,Livermore Falls,ME,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
WPR16WA190,1,8/27/2016,8,Saturday,390112N,1000560E,Zhangye Ganzhou,FN,CH,1,0,FATL,SUBS,NUSN,AIR ,,LOC-I,MNV
WPR16FA170,1,8/28/2016,8,Sunday,464340N,1133910W,Clinton,MT,USA,2,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,APR
ERA16CA308,1,8/29/2016,8,Monday,415447N,0724641W,Simsbury,CT,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,RE,LDG
CEN16LA354,1,8/29/2016,8,Monday,365422N,0940046W,Monett,MO,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
WPR16FA172,1,8/30/2016,8,Tuesday,393116N,1194556W,Sparks,NV,USA,2,0,FATL,DEST,091 ,AIR ,BUS ,TURB,APR
GAA16CA459,1,8/30/2016,8,Tuesday,425502N,1144554W,Gooding,ID,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
CEN16LA342,1,8/30/2016,8,Tuesday,414732N,0810329W,Madison,OH,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,CTOL,ICL
GAA16CA460,1,8/30/2016,8,Tuesday,390837N,0780840W,Winchester,VA,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
GAA16CA461,1,8/30/2016,8,Tuesday,343033N,1112823W,Sedona,AZ,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
CEN16CA364,1,8/30/2016,8,Tuesday,433540N,0964358W,Sioux Falls,SD,USA,0,0,NONE,SUBS,091 ,AIR ,INST,SCF-PP,APR
GAA16CA496,1,8/30/2016,8,Tuesday,392301N,1123008W,Delta,UT,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
CEN16FA341,1,8/31/2016,8,Wednesday,362043N,0941310W,Bentonville,AR,USA,1,0,FATL,DEST,091 ,AIR ,PERS,AMAN,TOF
ANC16FA061,1,8/31/2016,8,Wednesday,614753N,1612956W,Russian Mission,AK,USA,5,0,FATL,DEST,135 ,AIR ,,MAC,ENR
ANC16FA061,2,8/31/2016,8,Wednesday,614753N,1612956W,Russian Mission,AK,USA,5,0,FATL,DEST,091 ,AIR ,OWRK,MAC,ENR
ERA16CA313,1,9/1/2016,9,Thursday,404711N,0735243W,Rikers Island,NY,USA,0,0,NONE,SUBS,PUBU,HELI,PUBU,AMAN,MNV
GAA16CA487,1,9/1/2016,9,Thursday,611247N,1495024W,Anchorage,AK,USA,0,0,NONE,SUBS,091 ,AIR ,INST,OTHR,TXI
CEN16FA344,1,9/2/2016,9,Friday,431015N,0971802W,Viborg,SD,USA,2,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,UNK
GAA16CA474,1,9/2/2016,9,Friday,594244N,1402053W,Yakutat,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
GAA16CA529,1,9/2/2016,9,Friday,401647N,0830656W,Delaware,OH,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-G,LDG
CEN16FA346,1,9/3/2016,9,Saturday,301616N,0944757W,Moss Hill,TX,USA,2,0,FATL,SUBS,091 ,AIR ,PERS,LOC-I,MNV
ERA16FA309,1,9/3/2016,9,Saturday,260248N,0800343W,Hollywood,FL,USA,2,0,FATL,DEST,091 ,AIR ,PERS,WSTRW,ENR
GAA16CA463,1,9/3/2016,9,Saturday,702922N,1550351W,Barrow,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
GAA16CA464,1,9/3/2016,9,Saturday,334549N,1171307W,Perris,CA,USA,0,0,NONE,SUBS,091 ,AIR ,UNK ,LOC-G,LDG
GAA16CA468,1,9/3/2016,9,Saturday,625324N,1491019W,Talkeetna,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,RE,LDG
GAA16CA486,1,9/3/2016,9,Saturday,611952N,1440158W,Palmer,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,TOF
GAA16CA507,1,9/3/2016,9,Saturday,404755N,0814144W,Dalton,OH,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
CEN16LA349,1,9/4/2016,9,Sunday,360041N,1065814W,Cuba,NM,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
CEN16LA352,1,9/4/2016,9,Sunday,420001N,1035259W,Morrill,NE,USA,0,0,NONE,SUBS,091 ,BALL,PERS,FUEL,APR
GAA16CA479,1,9/4/2016,9,Sunday,350657N,0842118W,Benton,TN,USA,0,0,NONE,SUBS,091 ,GLI ,PERS,ARC,LDG
GAA16CA462,1,9/5/2016,9,Monday,292251N,0991029W,Hondo,TX,USA,0,0,NONE,SUBS,137 ,AIR ,AAPL,LOC-I,MNV
GAA16CA465,1,9/5/2016,9,Monday,385355N,1195938W,South Lake Tahoe,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
GAA16CA467,1,9/5/2016,9,Monday,330728N,0940948W,Atlanta,TX,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
GAA16CA478,1,9/5/2016,9,Monday,344020N,0825309W,Clemson,SC,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,TOF
ERA16FA311,1,9/6/2016,9,Tuesday,275626N,0804217W,Palm Bay,FL,USA,3,0,FATL,DEST,091 ,HELI,FLTS,UNK,MNV
GAA16CA512,1,9/6/2016,9,Tuesday,353246N,0900741W,Wilson,AR,USA,0,0,NONE,SUBS,091 ,AIR ,BUS ,ARC,UNK
ERA16FA312,1,9/7/2016,9,Wednesday,333724N,0850857W,Carrollton,GA,USA,3,0,FATL,SUBS,091 ,AIR ,PERS,MAC,APR
ERA16FA312,2,9/7/2016,9,Wednesday,333724N,0850857W,Carrollton,GA,USA,3,0,FATL,DEST,091 ,AIR ,INST,MAC,APR
GAA16CA470,1,9/7/2016,9,Wednesday,400635N,0965604W,Diller,NE,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,USOS,LDG
CEN16FA361,1,9/7/2016,9,Wednesday,410525N,0930631W,Chariton,IA,USA,1,0,FATL,SUBS,091 ,AIR ,PERS,LOC-I,ENR
GAA16CA482,1,9/8/2016,9,Thursday,621211N,1452344W,Gulkana,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-I,MNV
GAA16CA505,1,9/8/2016,9,Thursday,334139N,1085103W,Reserve,NM,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
GAA16CA480,1,9/9/2016,9,Friday,361944N,0895620W,Peach Orchard,MO,USA,0,0,NONE,SUBS,133 ,HELI,EXLD,OTHR,MNV
GAA16CA477,1,9/9/2016,9,Friday,383903N,0774723W,Warrenton,VA,USA,0,0,NONE,SUBS,091 ,AIR ,SKYD,LOC-G,TOF
GAA16CA489,1,9/9/2016,9,Friday,391655N,1204243W,Emigrant Gap,CA,USA,0,0,NONE,SUBS,091 ,GLI ,PERS,LOLI,ENR
GAA16CA475,1,9/10/2016,9,Saturday,284232N,0813459W,Apopka,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
ANC16FA065,1,9/10/2016,9,Saturday,610731N,1494456W,Anchorage,AK,USA,1,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,MNV
GAA16CA476,1,9/10/2016,9,Saturday,432535N,0884203W,Juneau,WI,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
WPR16LA179,1,9/10/2016,9,Saturday,312130N,1095235W,Bisbee,AZ,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
GAA16CA492,1,9/10/2016,9,Saturday,474225N,1041133W,Sidney,MT,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
GAA16CA522,1,9/10/2016,9,Saturday,445331N,1160607W,McCall,ID,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
WPR16FA178,1,9/11/2016,9,Sunday,393014N,1194636W,Reno,NV,USA,3,0,FATL,SUBS,091 ,AIR ,PERS,UNK,ICL
GAA16CA483,1,9/11/2016,9,Sunday,333643N,0834348W,Covington,GA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,ENR
GAA16CA484,1,9/11/2016,9,Sunday,385051N,0944415W,Olathe,KS,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
WPR16LA188,1,9/12/2016,9,Monday,484956N,1210916W,Rockport,WA,USA,0,0,NONE,SUBS,PUBU,HELI,EXLD,OTHR,STD
CEN16LA374,1,9/13/2016,9,Tuesday,413513N,0834829W,Bowling Green,OH,USA,0,0,NONE,SUBS,091 ,AIR ,INST,SCF-NP,APR
CEN16RA399,1,9/13/2016,9,Tuesday,143504N,0903632W,Guatemala City,FN,GT,0,0,NONE,SUBS,NUSN,AIR ,,SCF-PP,ENR
CEN16FA370,1,9/14/2016,9,Wednesday,395837N,0843235W,Arcanum,OH,USA,2,0,FATL,SUBS,091 ,AIR ,PERS,LALT,MNV
CEN16LA369,1,9/14/2016,9,Wednesday,444006N,0933757W,Jordan,MN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
GAA16CA488,1,9/14/2016,9,Wednesday,374203N,1130556W,Cedar City,UT,USA,0,0,NONE,SUBS,091 ,HELI,INST,LOC-I,MNV
GAA16CA490,1,9/14/2016,9,Wednesday,392036N,0812626W,Parkersburg,WV,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-I,APR
GAA16CA491,1,9/15/2016,9,Thursday,412708N,0870030W,Valparaiso,IN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
ERA16FA316,1,9/16/2016,9,Friday,312603N,0831026W,Alapaha,GA,USA,1,0,FATL,DEST,137 ,AIR ,AAPL,LOC-I,MNV
WPR16LA181,1,9/16/2016,9,Friday,394210N,1195322W,Reno,NV,USA,0,0,NONE,SUBS,091 ,AIR ,ASHO,SCF-NP,MNV
ERA16LA318,1,9/16/2016,9,Friday,400720N,0761740W,Lancaster,PA,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
GAA16CA494,1,9/16/2016,9,Friday,353707N,0784157W,Raleigh,NC,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
ANC16LA067,1,9/16/2016,9,Friday,652812N,1472018W,Fairbanks,AK,USA,0,0,NONE,SUBS,135 ,AIR ,,ARC,TOF
GAA16CA498,1,9/16/2016,9,Friday,270416N,0822627W,Venice,FL,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-G,TOF
GAA16CA510,1,9/16/2016,9,Friday,271427N,0802918W,Port St. Lucie,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,OTHR,LDG
GAA16CA519,1,9/16/2016,9,Friday,455922N,1145029W,Kooskia,ID,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
GAA16CA523,1,9/16/2016,9,Friday,403641N,1122103W,Tooele,UT,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
WPR16FA182,1,9/17/2016,9,Saturday,450709N,1050209W,Broadus,MT,USA,3,0,FATL,SUBS,091 ,AIR ,PERS,UNK,ENR
WPR16LA184,1,9/17/2016,9,Saturday,394038N,1195240W,Reno,NV,USA,0,0,NONE,SUBS,091 ,AIR ,ASHO,SCF-PP,MNV
GAA16CA499,1,9/17/2016,9,Saturday,405816N,0745951W,Blairstown,NJ,USA,0,0,NONE,SUBS,091 ,GYRO,PERS,LOC-G,TOF
GAA16CA500,1,9/17/2016,9,Saturday,394005N,1195235W,Reno,NV,USA,0,0,NONE,SUBS,091 ,AIR ,ASHO,LOC-G,LDG
CEN16FA373,1,9/18/2016,9,Sunday,450845N,0871150W,Ephraim,WI,USA,2,0,FATL,DEST,091 ,AIR ,PERS,CFIT,APR
ANC16CA066,1,9/18/2016,9,Sunday,632248N,1562136W,McGrath,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,TXI
GAA16CA511,1,9/18/2016,9,Sunday,385717N,1210454W,Auburn,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
WPR16LA187,1,9/18/2016,9,Sunday,472921N,1221234W,Renton,WA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
GAA16CA517,1,9/18/2016,9,Sunday,393945N,1195206W,Reno,NV,USA,0,0,NONE,SUBS,091 ,AIR ,ASHO,CTOL,LDG
GAA16CA517,2,9/18/2016,9,Sunday,393945N,1195206W,Reno,NV,USA,0,0,NONE,SUBS,091 ,AIR ,ASHO,CTOL,LDG
CEN16LA375,1,9/19/2016,9,Monday,351002N,1075407W,Grants,NM,USA,0,0,NONE,DEST,091 ,AIR ,PERS,FUEL,TOF
GAA16CA495,1,9/19/2016,9,Monday,444220N,0731444W,Grand Isle,VT,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-I,LDG
CEN16FA378,1,9/20/2016,9,Tuesday,385738N,0942232W,Lee's Summit,MO,USA,2,0,FATL,SUBS,091 ,AIR ,PERS,LOC-I,TOF
GAA16CA501,1,9/21/2016,9,Wednesday,410623N,0922659W,Ottumwa,IA,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-I,APR
ERA16LA320,1,9/21/2016,9,Wednesday,353600N,0885456W,Jackson,TN,USA,0,0,NONE,SUBS,091 ,AIR ,BUS ,ARC,LDG
GAA16CA506,1,9/21/2016,9,Wednesday,383413N,0900918W,East St. Louis,IL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
ANC16CA073,1,9/21/2016,9,Wednesday,604425N,1521242W,Soldotna,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,CTOL,LDG
CEN16LA381,1,9/22/2016,9,Thursday,374451N,0971316W,Wichita,KS,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,ENR
ERA16LA322,1,9/23/2016,9,Friday,365615N,0761831W,Norfolk,VA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-NP,APR
ERA16LA328,1,9/23/2016,9,Friday,332939N,0901046W,Greenwood,MS,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
DCA16CA226,1,9/24/2016,9,Saturday,385711N,0772723W,Dulles,VA,USA,0,0,NONE,SUBS,121 ,AIR ,,SCF-NP,APR
GAA16CA526,1,9/24/2016,9,Saturday,271145N,0815012W,ARCADIA,FL,USA,0,0,NONE,SUBS,091 ,PPAR,PERS,OTHR,TOF
ERA16FA324,1,9/25/2016,9,Sunday,423556N,0785330W,North Collins,NY,USA,3,0,FATL,DEST,091 ,AIR ,PERS,MAC,ENR
ERA16FA324,2,9/25/2016,9,Sunday,423556N,0785330W,North Collins,NY,USA,3,0,FATL,DEST,091 ,AIR ,PERS,MAC,ENR
ERA16FA325,1,9/25/2016,9,Sunday,403334N,0745926W,Pittstown,NJ,USA,2,0,FATL,SUBS,091 ,AIR ,PERS,LOC-I,ICL
GAA16CA513,1,9/25/2016,9,Sunday,390001N,1194509W,Minden,NV,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
GAA16CA516,1,9/25/2016,9,Sunday,670841N,1621631W,Kotzebue,AK,USA,0,0,NONE,SUBS,091 ,AIR ,BUS ,USOS,LDG
ANC16LA071,1,9/25/2016,9,Sunday,634720N,1464755W,Delta Junction,AK,USA,0,0,NONE,SUBS,135 ,AIR ,,OTHR,TOF
ANC16LA072,1,9/26/2016,9,Monday,611112N,1495756W,Anchorage,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-NP,LDG
GAA16CA514,1,9/26/2016,9,Monday,415519N,0722726W,Ellington,CT,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-I,ICL
ERA16FA329,1,9/27/2016,9,Tuesday,391408N,0770811W,Laytonsville,MD,USA,1,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,EMG
ERA16LA333,1,9/27/2016,9,Tuesday,370319N,0791742W,Hurt,VA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
GAA16CA518,1,9/28/2016,9,Wednesday,422526N,1183620W,Andrews,OR,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,CTOL,LDG
GAA16CA520,1,9/29/2016,9,Thursday,385916N,1225337W,Lakeport,CA,USA,0,0,NONE,SUBS,091 ,AIR ,FERY,USOS,LDG
CEN16CA393,1,9/29/2016,9,Thursday,465305N,0964708W,Fargo,ND,USA,0,0,NONE,SUBS,091 ,HELI,POSI,CTOL,LDG
CEN16LA391,1,9/30/2016,9,Friday,464204N,0923013W,Cloquet,MN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
ERA17FA001,1,10/1/2016,10,Saturday,354326N,0812316W,Hickory,NC,USA,1,0,FATL,DEST,091 ,AIR ,PERS,SCF-PP,MNV
