PCA_1,PCA_2,ntsb_no,aircraft_key,ev_date,ev_month,ev_weekday,latitude,longitude,ev_city,ev_state,ev_country,inj_tot_f,inj_tot_s,ev_highest_injury,damage,far_part,acft_category,type_fly,CICTTEvent,CICTTPhase
0.482445767,0.620518651,WPR13CA170,1,3/28/2013,3,Thursday,401305N,1114314W,Provo,UT,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-I,APR
0.296087004,-0.46072934,WPR13FA169,1,3/28/2013,3,Thursday,343620N,1132928W,Wikieup,AZ,USA,1,2,FATL,SUBS,91,AIR ,PERS,SCF-PP,ENR
0.183764102,-0.503595227,WPR13LA171,1,3/16/2013,3,Saturday,374921N,1213755W,Byron,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ICL
-0.950385036,-0.181115216,WPR13CA172,1,3/30/2013,3,Saturday,333222N,1160920W,Thermal,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.61632132,0.432970934,ERA13LA183,1,3/29/2013,3,Friday,350240N,0850112W,Collegedale,TN,USA,1,0,FATL,MINR,91,AIR ,INST,OTHR,ENR
0.369236886,-0.045515945,CEN13FA213,1,3/30/2013,3,Saturday,335526N,1022312W,Littlefield,TX,USA,2,0,FATL,SUBS,91,GLI ,PERS,SCF-NP,MNV
1.503122956,0.665319997,ANC13GA036,1,3/30/2013,3,Saturday,621917N,1495602W,Talkeetna,AK,USA,3,0,FATL,DEST,PUBU,HELI,PUBS,LOC-I,MNV
0.856895898,-0.956442016,ERA13FA184,1,3/31/2013,3,Sunday,360700N,0801710W,Winston-Salem,NC,USA,2,0,FATL,DEST,91,AIR ,PERS,SCF-PP,ENR
-0.933778607,-0.322874279,WPR13CA173,1,3/31/2013,3,Sunday,454327N,1223228W,Brush Praire,WA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.183734372,-0.494660728,CEN13FA214,1,3/29/2013,3,Friday,464846N,0961707W,Hawley,MN,USA,1,0,FATL,SUBS,91,AIR ,PERS,UIMC,ENR
0.042862647,-0.478510291,CEN13CA215,1,3/30/2013,3,Saturday,413355N,0812911W,Willoughby,OH,USA,0,0,NONE,SUBS,91,AIR ,PERS,BIRD,APR
-0.673156058,-0.300331455,WPR13LA174,1,3/30/2013,3,Saturday,442304N,1240506W,Waldport,OR,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-NP,LDG
0.246407518,-0.462557563,CEN13LA216,1,4/1/2013,4,Monday,434012N,0901357W,Wonewoc,WI,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ICL
-0.286830142,-0.419232607,ERA13CA185,1,3/30/2013,3,Saturday,402332N,0753331W,Bally,PA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,TOF
0.983852145,-0.939278526,CEN13FA217,1,4/1/2013,4,Monday,364330N,1013611W,Guymon,OK,USA,2,0,FATL,DEST,91,AIR ,PERS,LOC-I,ENR
1.100469157,0.527452581,ERA13FA186,1,4/3/2013,4,Wednesday,253832N,0802317W,Miami,FL,USA,2,0,FATL,DEST,91,HELI,FLTS,SCF-NP,ICL
-0.232087511,-0.342696903,WPR13CA179,1,4/2/2013,4,Tuesday,433831N,1163809W,Caldwell,ID,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,TOF
0.505777793,0.834567158,ERA13LA187,1,4/4/2013,4,Thursday,253631N,0803219W,Miami,FL,USA,0,0,NONE,SUBS,91,AIR ,INST,SCF-PP,MNV
-0.097470424,0.766394081,WPR13LA180,1,4/4/2013,4,Thursday,334112N,1120530W,Phoenix,AZ,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-G,TOF
-0.835957283,0.76867172,ERA13CA189,1,3/30/2013,3,Saturday,262602N,0812405W,Immokalee,FL,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-G,LDG
0.347048579,-0.679957443,CEN13FA219,1,3/30/2013,3,Saturday,391809N,1044530W,Castle Rock,CO,USA,1,0,FATL,SUBS,91,AIR ,PERS,LOC-I,ENR
0.894820066,-1.020119293,WPR13FA183,1,4/6/2013,4,Saturday,474419N,1055541W,Circle,MT,USA,1,0,FATL,DEST,91,AIR ,PERS,LOC-I,ENR
0.950355224,-1.040391319,CEN13FA221,1,4/7/2013,4,Sunday,362155N,0955028W,Collinsville,OK,USA,2,0,FATL,DEST,91,AIR ,PERS,LOC-I,ENR
-0.911585027,-0.229127564,CEN13CA223,1,3/29/2013,3,Friday,331803N,1043130W,Roswell,NM,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.474653976,0.733494954,CEN13CA224,1,3/23/2013,3,Saturday,470612N,0932711W,Grand Rapids,MN,USA,0,0,NONE,SUBS,91,AIR ,INST,SCF-PP,MNV
0.055867616,-0.453596639,ERA13LA194,1,4/7/2013,4,Sunday,372860N,0800559W,New Castle,VA,USA,0,0,NONE,SUBS,91,AIR ,PERS,OTHR,TOF
0.241638618,-0.372572832,ERA13CA195,1,4/6/2013,4,Saturday,355810N,0814907W,Foscoe,NC,USA,0,0,NONE,SUBS,91,GLI ,PERS,TURB,ENR
-0.780119497,0.822523056,ERA13LA197,1,4/7/2013,4,Sunday,360806N,0801311W,Winston Salem,NC,USA,0,0,NONE,SUBS,91,AIR ,INST,ARC,LDG
-0.604289198,-0.243168886,WPR13LA189,1,4/12/2013,4,Friday,340057N,1182704W,Santa Monica,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-NP,LDG
-0.736985977,0.92988029,ERA13CA200,1,4/8/2013,4,Monday,323035N,0845611W,Columbus,GA,USA,0,0,NONE,SUBS,91,AIR ,INST,ARC,LDG
0.002491614,-0.294430222,ERA13LA198,1,4/11/2013,4,Thursday,281008N,0814904W,Polk City,FL,USA,0,0,NONE,SUBS,91,AIR ,PERS,OTHR,TXI
-0.706611274,-0.319270373,CEN13CA226,1,4/13/2013,4,Saturday,311939N,0923255W,Alexandria,LA,USA,0,0,NONE,SUBS,91,AIR ,PERS,USOS,LDG
0.319613391,-0.618972798,ERA13FA201,1,4/14/2013,4,Sunday,271417N,0802831W,St. Lucie,FL,USA,1,0,FATL,SUBS,91,AIR ,PERS,LOC-I,APR
-0.924882428,-0.241979744,WPR13CA193,1,4/14/2013,4,Sunday,433819N,1163805W,Caldwell,ID,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.914550862,-0.111725814,WPR13CA192,1,4/9/2013,4,Tuesday,460715N,1145538W,Moose Creek Ranger Station,ID,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.293825055,-0.54350201,ERA13LA204,1,4/12/2013,4,Friday,273833N,0812426W,Avon Park,FL,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ENR
-0.9054468,-0.097852639,CEN13CA230,1,4/16/2013,4,Tuesday,450841N,0931236W,Blaine,MN,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.698509255,0.249985655,CEN13LA228,1,4/13/2013,4,Saturday,454744N,1032548W,Buffalo,SD,USA,0,0,NONE,SUBS,91,HELI,PERS,ARC,LDG
0.029970833,-0.474991918,WPR13CA199,1,4/7/2013,4,Sunday,460135N,1163831W,Cottonwood,ID,USA,0,0,NONE,SUBS,91,AIR ,PERS,CTOL,TOF
0.804375108,1.19744958,WPR13TA198,1,4/12/2013,4,Friday,334117N,1120457W,Phoenix,AZ,USA,0,0,NONE,SUBS,PUBU,HELI,PUBL,OTHR,MNV
0.061766497,-0.470411672,CEN13LA231,1,4/14/2013,4,Sunday,390846N,0863700W,Bloomington,IN,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-NP,TOF
-0.919450208,-0.096552684,ERA13CA207,1,4/16/2013,4,Tuesday,294055N,0813847W,Palatka,FL,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.931217831,-0.210248079,WPR13CA200,1,4/18/2013,4,Thursday,435001N,1114811W,Rexburg,ID,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.74860367,-0.952851039,WPR13FA201,1,4/14/2013,4,Sunday,384740N,1192839W,Wellington,NV,USA,2,0,FATL,DEST,91,AIR ,PERS,CFIT,ENR
-0.781968055,0.831280558,WPR13CA202,1,4/19/2013,4,Friday,332723N,1114325W,Mesa,AZ,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-G,LDG
0.110755633,-0.366869908,ERA13CA208,1,4/18/2013,4,Thursday,344809N,0804048W,Lancaster,SC,USA,0,0,NONE,SUBS,91,AIR ,PERS,OTHR,APR
0.334486808,-0.522417526,ERA13FA209,1,4/19/2013,4,Friday,371444N,0764337W,Williamsburg,VA,USA,2,0,FATL,SUBS,91,AIR ,PERS,LOC-I,APR
-0.053545116,-0.429297848,WPR13LA203,1,4/20/2013,4,Saturday,350942N,1143332W,Bullhead City,AZ,USA,1,0,FATL,SUBS,91,AIR ,PERS,SEC,UNK
-0.313616205,0.628975535,ERA13CA210,1,4/20/2013,4,Saturday,422738N,0713104W,Stow,MA,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-I,LDG
0.326661608,-0.535221696,CEN13LA233,1,4/19/2013,4,Friday,333811N,0952702W,Paris,TX,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ENR
-0.330969671,-0.448729216,CEN13CA234,1,4/20/2013,4,Saturday,350801N,1064724W,Albuquerque,NM,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,TXI
0.240106148,-0.636613294,CEN13LA232,1,4/20/2013,4,Saturday,415024N,0844215W,Reading,MI,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ENR
0.404255819,0.712225993,WPR13CA204,1,4/20/2013,4,Saturday,412157N,1145954W,Wells,NV,USA,0,0,NONE,SUBS,91,HELI,ADRP,UNK,UNK
-0.92425569,-0.365713764,CEN13CA236,1,4/21/2013,4,Sunday,384820N,1044202W,Colorado Springs,CO,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.068284027,-0.572728021,CEN13LA237,1,4/22/2013,4,Monday,351039N,0922006W,Greenbrier,AR,USA,1,0,FATL,DEST,91,AIR ,PERS,RE,LDG
1.023982461,1.108328323,WPR13TA205,1,4/25/2013,4,Thursday,480911N,1135526W,Big Fork,MT,USA,0,0,NONE,SUBS,PUBU,HELI,PUBL,LOC-I,MNV
-0.50554173,1.429029146,WPR13CA206,1,4/23/2013,4,Tuesday,355119N,1120432W,Grand Canyon,AZ,USA,0,0,NONE,SUBS,91,HELI,INST,ARC,LDG
-0.458849097,1.080914643,CEN13CA238,1,4/23/2013,4,Tuesday,420941N,0943802W,Lanesboro,IA,USA,0,0,NONE,SUBS,91,HELI,AOBV,ARC,LDG
-0.723712161,0.675672401,CEN13LA239,1,4/24/2013,4,Wednesday,392211N,0911309W,Bowling Green,MO,USA,0,0,NONE,SUBS,91,AIR ,OWRK,ARC,LDG
-0.899249979,-0.127748697,WPR13CA207,1,4/26/2013,4,Friday,340744N,1172405W,Rialto,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.428559916,-0.383557412,ERA13FA215,1,4/27/2013,4,Saturday,404834N,0725117W,Shirley,NY,USA,1,0,FATL,SUBS,91,GLI ,PERS,LOC-I,APR
0.470200893,0.108062944,WPR13FA208,1,4/27/2013,4,Saturday,460519N,1081447W,Shepherd,MT,USA,1,0,FATL,SUBS,91,HELI,PERS,CFIT,MNV
0.074770203,-0.520067895,WPR13LA209,1,4/28/2013,4,Sunday,355813N,1150802W,Henderson,NV,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOLI,ICL
0.413437221,-0.426196172,CEN13FA241,1,4/27/2013,4,Saturday,415856N,0972259W,Norfolk,NE,USA,2,0,FATL,SUBS,91,AIR ,PERS,LOC-I,MNV
0.021499242,-0.465123777,WPR13LA210,1,4/28/2013,4,Sunday,374223N,1120845W,Bryce,UT,USA,0,0,NONE,SUBS,91,AIR ,PERS,RE,TOF
-0.929901573,-0.353769303,ERA13CA216,1,4/28/2013,4,Sunday,442531N,0704836W,Bethel,ME,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.354166595,0.540290107,WPR13FA211,1,4/29/2013,4,Monday,340729N,1184718W,Calabasas,CA,USA,2,1,FATL,SUBS,91,AIR ,INST,MAC,ENR
0.208879476,-0.52322881,WPR13FA211,2,4/29/2013,4,Monday,340729N,1184718W,Calabasas,CA,USA,2,1,FATL,SUBS,91,AIR ,PERS,MAC,ENR
0.271384057,-0.606489253,CEN13LA244,1,4/27/2013,4,Saturday,413030N,0843349W,Bryan,OH,USA,1,1,FATL,SUBS,91,AIR ,PERS,LOC-I,APR
0.212081903,-0.444281804,ERA13LA220,1,4/26/2013,4,Friday,290449N,0810247W,Daytona Beach,FL,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ICL
0.480481561,0.205068037,CEN13LA245,1,4/26/2013,4,Friday,392150N,1002723W,Hoxie,KS,USA,0,0,NONE,SUBS,91,AIR ,BUS ,SCF-PP,ENR
0.49824875,-0.290977764,ERA13FA219,1,4/29/2013,4,Monday,275706N,0803305W,Valkaria,FL,USA,1,0,FATL,SUBS,91,GYRO,PERS,LOC-I,APR
0.332765097,-0.361795534,WPR13LA212,1,4/20/2013,4,Saturday,383032N,1224846W,Santa Rosa,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,MNV
-0.955566167,-0.255961534,ANC13CA039,1,4/28/2013,4,Sunday,600737N,1492508W,Seward,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.499295366,0.889146016,ERA13CA222,1,4/24/2013,4,Wednesday,330915N,0830915W,Milledgeville,GA,USA,0,0,NONE,SUBS,91,AIR ,INST,USOS,LDG
-0.981244402,-0.294847197,ERA13CA223,1,3/30/2013,3,Saturday,290429N,0810228W,Daytona Beach,FL,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.638954363,0.270614076,CEN13CA246,1,4/28/2013,4,Sunday,300219N,0900125W,New Orleans,LA,USA,0,0,NONE,SUBS,91,AIR ,BANT,LOC-I,MNV
0.304437191,-0.422855891,CEN13CA250,1,5/1/2013,5,Wednesday,395712N,0854712W,Ingalls,IN,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ENR
-0.907085143,0.012920809,CEN13LA252,1,5/1/2013,5,Wednesday,383944N,0903907W,Saint Louis,MO,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.916930336,0.003706858,CEN13CA251,1,5/1/2013,5,Wednesday,412255N,0804244W,Cortland,OH,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.894719871,0.009790087,WPR13LA214,1,5/1/2013,5,Wednesday,374337N,1221242W,Oakland,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.918306147,-0.262849546,ERA13LA224,1,4/26/2013,4,Friday,413020N,0740554W,Newburgh,NY,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.149892344,-0.578347191,ERA13FA225,1,5/2/2013,5,Thursday,420812N,0735416W,Catskill,NY,USA,1,0,FATL,DEST,91,AIR ,PERS,LOC-I,LDG
1.110887674,1.345434945,WPR13LA215,1,5/4/2013,5,Saturday,323547N,1144320W,Somerton,AZ,USA,0,0,NONE,SUBS,137,HELI,AAPL,LOC-I,MNV
0.833406621,-0.86255292,ERA13FA227,1,5/4/2013,5,Saturday,364135N,0763636W,Suffolk,VA,USA,2,0,FATL,DEST,91,AIR ,PERS,LOC-I,APR
0.745888181,1.442801157,WPR13LA217,1,5/2/2013,5,Thursday,462911N,1172517W,Pomeroy,WA,USA,0,0,NONE,SUBS,137,HELI,AAPL,LOLI,TOF
0.45805362,-0.3842966,CEN13LA256,1,5/5/2013,5,Sunday,434307N,0935404W,Easton,MN,USA,1,0,FATL,SUBS,91,AIR ,PERS,LOC-I,MNV
0.561216868,0.697216044,WPR13CA218,1,4/12/2013,4,Friday,384619N,1223431W,Middletown,CA,USA,0,0,NONE,SUBS,91,GLI ,GLDT,LOLI,MNV
-0.278626955,-0.425706313,ANC13CA040,1,5/5/2013,5,Sunday,582118N,1343435W,Juneau,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,TOF
0.69526827,0.980750729,CEN13LA263,1,5/5/2013,5,Sunday,,,Udall,KS,USA,0,0,NONE,SUBS,137,AIR ,AAPL,LALT,MNV
0.29586128,-0.455098237,CEN13LA258,1,5/2/2013,5,Thursday,384546N,1080557W,Delta,CO,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ENR
0.901554422,0.856042173,CEN13FA259,1,5/5/2013,5,Sunday,372949N,0941842W,Lamar,MO,USA,1,0,FATL,SUBS,137,AIR ,AAPL,LOC-I,MNV
-0.718920095,-0.283374269,ERA13CA231,1,5/4/2013,5,Saturday,430739N,0770247W,Arcadia,NY,USA,0,0,NONE,SUBS,91,AIR ,PERS,USOS,LDG
0.385396008,0.535553481,ANC13CA043,1,5/5/2013,5,Sunday,602829N,1510217W,Soldotna,AK,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-I,TOF
-0.781662448,0.956063619,WPR13CA220,1,5/1/2013,5,Wednesday,484733N,1223215W,Bellingham,WA,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-G,LDG
-0.377111851,-0.287705473,CEN13LA261,1,5/6/2013,5,Monday,462251N,0944824W,Staples,MN,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-I,LDG
0.271852481,-0.235567273,ERA13CA230,1,4/23/2013,4,Tuesday,320918N,0841926W,Americus,GA,USA,0,0,NONE,SUBS,91,AIR ,PERS,CFIT,MNV
-0.911406151,-0.054554639,CEN13CA266,1,5/7/2013,5,Tuesday,393022N,1071832W,Glenwood Springs,CO,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.165272258,0.437527117,WPR13LA223,1,5/9/2013,5,Thursday,392522N,1214549W,Biggs,CA,USA,1,0,FATL,MINR,91,AIR ,POSI,RI,LDG
0.90962713,-0.718926185,CEN13FA269,1,5/9/2013,5,Thursday,301422N,0985306W,Fredericksburg,TX,USA,2,0,FATL,DEST,91,AIR ,PERS,LOC-I,APR
0.71648862,1.125009065,CEN13LA265,1,5/8/2013,5,Wednesday,381942N,0981235W,Lyons,KS,USA,0,0,NONE,SUBS,137,AIR ,AAPL,CFIT,MNV
0.34242469,-0.553340942,WPR13LA224,1,4/29/2013,4,Monday,385915N,1225402W,Lakeport,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ENR
-0.773172588,0.996031364,WPR13CA225,1,5/10/2013,5,Friday,455246N,1041834W,Newcastle,WY,USA,0,0,NONE,SUBS,91,AIR ,INST,ARC,LDG
0.465458238,0.642993732,ERA13CA235,1,5/9/2013,5,Thursday,344945N,0773644W,Jacksonville,NC,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-I,APR
0.951888023,1.52551445,ERA13LA236,1,5/10/2013,5,Friday,373014N,0870001W,Hartford,KY,USA,0,0,NONE,SUBS,137,HELI,AAPL,OTHR,MNV
-0.383039678,1.735011557,ERA13TA237,1,5/9/2013,5,Thursday,310417N,0812524W,Jekyll Island,GA,USA,0,0,NONE,SUBS,PUBU,HELI,INST,ARC,LDG
-0.46253012,0.541274503,WPR13FA227,1,5/13/2013,5,Monday,451125N,1230905W,McMinnville,OR,USA,0,0,NONE,SUBS,91,AIR ,POSI,USOS,LDG
0.158394834,-0.426231944,ERA13LA239,1,5/9/2013,5,Thursday,264406N,0810303W,Clewiston,FL,USA,0,0,NONE,SUBS,91,AIR ,PERS,FUEL,ENR
0.088603618,-0.52577315,ERA13CA240,1,5/11/2013,5,Saturday,264822N,0802635W,Loxahatchee,FL,USA,0,0,NONE,SUBS,91,AIR ,PERS,BIRD,ENR
0.127734174,-0.321289336,CEN13CA272,1,5/9/2013,5,Thursday,480356N,0961106W,Thief River Falls,MN,USA,0,0,NONE,SUBS,91,AIR ,PERS,CFIT,APR
0.968087861,0.083841639,CEN13FA274,1,6/22/2013,6,Saturday,395426N,0841302W,Dayton,OH,USA,2,0,FATL,DEST,91,AIR ,ASHO,CFIT,MNV
0.323104138,-0.496480166,ERA13LA241,1,5/13/2013,5,Monday,420428N,0724903W,Southwick,MA,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ENR
0.170564803,-0.27135486,ERA13LA238,1,5/11/2013,5,Saturday,360329N,0765150W,Windsor,NC,USA,0,0,NONE,SUBS,91,AIR ,PERS,AMAN,MNV
0.168323438,1.373891982,CEN13CA276,1,5/10/2013,5,Friday,325915N,0971907W,Fort Worth,TX,USA,0,0,NONE,SUBS,91,HELI,INST,ARC,EMG
0.265133549,-0.486181511,ANC13CA044,1,5/7/2013,5,Tuesday,615700N,1491300W,Palmer,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ENR
-0.959347595,-0.252465195,CEN13CA277,1,5/11/2013,5,Saturday,373328N,0963228W,Groesbeck,TX,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.96584455,-0.208252493,WPR13CA228,1,4/6/2013,4,Saturday,354542N,1153902W,Sandy Valley,NV,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.123829061,-0.147145871,CEN13CA278,1,5/11/2013,5,Saturday,370931N,0980447W,Anthony,KS,USA,0,0,NONE,SUBS,91,BALL,PERS,CTOL,TOF
0.911602142,0.980148957,ERA13LA242,1,5/8/2013,5,Wednesday,262638N,0805216W,South Bay,FL,USA,0,0,NONE,SUBS,91,HELI,AOBV,LOC-I,MNV
-0.641773791,-0.190442969,CEN13CA279,1,5/13/2013,5,Monday,390930N,0953530W,Meriden,KS,USA,0,0,NONE,SUBS,91,AIR ,PERS,RE,LDG
0.401918896,-0.475783431,WPR13CA231,1,5/15/2013,5,Wednesday,390813N,1195202W,Carson City,NV,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-I,ENR
-0.930930754,-0.17976955,ERA13CA244,1,5/12/2013,5,Sunday,361704N,0785904W,Roxboro,NC,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.402717596,0.436428097,WPR13LA230,1,5/15/2013,5,Wednesday,410901N,1041008W,Pine Bluffs,WY,USA,0,0,NONE,SUBS,91,AIR ,BUS ,SCF-PP,ICL
-0.935635497,-0.213301315,ANC13CA045,1,5/13/2013,5,Monday,601026N,1524300W,Nikiski,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.650273819,-0.241127794,ANC13CA046,1,4/23/2013,4,Tuesday,640626N,1475827W,Nenana,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-NP,LDG
0.801523378,1.29955807,CEN13CA281,1,5/15/2013,5,Wednesday,375617N,0974129W,Camdenton,MO,USA,0,0,NONE,SUBS,133,HELI,EXLD,EXTL,MNV
-0.902761983,-0.109888797,WPR13CA232,1,5/15/2013,5,Wednesday,373043N,1221458W,San Carlos,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.092607114,0.494907138,CEN13CA282,1,5/16/2013,5,Thursday,295819N,0920502W,Abbeville,LA,USA,0,0,NONE,SUBS,91,AIR ,AOBV,LOC-G,STD
0.956895341,-0.826548083,WPR13FA234,1,5/16/2013,5,Thursday,392758N,1200252W,Floriston,CA,USA,1,0,FATL,DEST,91,AIR ,PERS,LOC-I,ENR
0.384267383,0.362038302,CEN13LA283,1,5/8/2013,5,Wednesday,294908N,0942552W,Winnie,TX,USA,0,0,NONE,SUBS,91,AIR ,BUS ,FUEL,ENR
-0.921630076,-0.181554322,CEN13CA284,1,5/17/2013,5,Friday,453325N,0931549W,Cambridge,MN,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.288070383,-0.539179713,WPR13FA236,1,5/18/2013,5,Saturday,385721N,1210414W,Auburn,CA,USA,2,0,FATL,SUBS,91,AIR ,PERS,LOC-I,APR
-0.415743133,0.623377611,WPR13LA238,1,5/8/2013,5,Wednesday,351929N,1185945W,Bakersfield,CA,USA,0,0,NONE,SUBS,91,AIR ,AOBV,SCF-NP,LDG
0.347790745,0.232206567,CEN13LA286,1,5/18/2013,5,Saturday,432622N,0855942W,Fremont,MI,USA,0,0,NONE,SUBS,91,AIR ,SKYD,SCF-PP,APR
-0.775312069,1.014003297,ERA13CA246,1,5/14/2013,5,Tuesday,352141N,0783145W,Oxford,NC,USA,0,0,NONE,SUBS,91,AIR ,INST,ARC,LDG
-0.932451741,-0.156337985,WPR13LA237,1,5/19/2013,5,Sunday,331608N,1114840W,Chandler,AZ,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.338682061,0.261583391,ERA13CA247,1,5/17/2013,5,Friday,404929N,0724503W,East Moriches,NY,USA,0,0,NONE,SUBS,91,AIR ,SKYD,OTHR,ENR
-0.745703907,0.994690425,CEN13CA289,1,5/13/2013,5,Monday,414128N,0933359W,Ankeny,IA,USA,0,0,NONE,SUBS,91,AIR ,INST,ARC,LDG
-0.932530056,-0.289620169,CEN13CA290,1,5/12/2013,5,Sunday,412404N,0925645W,Pella,IA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.961090306,-0.194735224,ANC13LA049,1,5/19/2013,5,Sunday,612324N,1495020W,Big Lake,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.932451741,-0.156337985,WPR13CA240,1,5/19/2013,5,Sunday,320832N,1111029W,Tucson,AZ,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.912011042,-0.12317016,CEN13CA292,1,5/22/2013,5,Wednesday,400037N,1050253W,Erie,CO,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.305352077,-0.408455217,ERA13LA252,1,5/23/2013,5,Thursday,335219N,0841804W,Atlanta,GA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-I,ICL
0.580996105,0.917298049,CEN13LA293,1,5/23/2013,5,Thursday,323202N,0944241W,Longview,TX,USA,0,0,NONE,SUBS,137,AIR ,AAPL,FUEL,APR
-0.918824061,-0.139795542,WPR13CA241,1,5/23/2013,5,Thursday,392859N,1201542W,Truckee,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.776472825,1.345797883,CEN13LA378,1,5/23/2013,5,Thursday,384504N,0902217W,St Louis,MO,USA,0,0,NONE,SUBS,91,HELI,INST,SCF-PP,MNV
0.951889116,-0.888375777,ERA13FA253,1,5/24/2013,5,Friday,430225N,0743102W,Johnstown,NY,USA,3,0,FATL,DEST,91,AIR ,PERS,LOC-I,ENR
1.258217372,0.649162543,CEN13FA295,1,5/24/2013,5,Friday,380221N,0931717W,Cross Timbers,MO,USA,2,0,FATL,DEST,91,HELI,EXEC,CFIT,MNV
-0.464316636,-0.369916703,WPR13CA242,1,5/25/2013,5,Saturday,431103N,1110220W,Alpine,WY,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-I,LDG
0.745124684,-0.641512599,ERA13FA256,1,5/27/2013,5,Monday,323950N,0833611W,Macon,GA,USA,2,0,FATL,DEST,91,AIR ,PERS,SCF-PP,EMG
0.169873864,-0.438146245,WPR13CA245,1,5/28/2013,5,Tuesday,365357N,1112726W,Page,AZ,USA,0,0,NONE,SUBS,91,AIR ,PERS,FUEL,ENR
0.097979617,-0.29821849,CEN13LA298,1,5/22/2013,5,Wednesday,402413N,1043830W,Greeley,CO,USA,0,0,NONE,SUBS,91,AIR ,PERS,UNK,ICL
